account_id,device_id,ip,card,address
acct_f8563178,dev_60545c7e,ip_75d567c0,card_9f807398,addr_021c5e30
acct_0ccce6e8,dev_a3d089f7,ip_0b4b1633,card_1dede832,addr_c7e3e4a4
acct_7a285eb6,dev_fe3fa1e5,ip_d636be8d,card_2d3efed6,addr_4033ac0e
acct_f84317fd,dev_5fc922bd,ip_b10aba13,card_18e90fb0,addr_ff87d165
acct_d6a29772,dev_3a37bb31,ip_fc3e2e59,card_30199228,addr_541cada4
acct_75743996,dev_2c5ef179,ip_19eb206c,card_f1a76ad3,addr_558d40d4
acct_bfabbb55,dev_88125e92,ip_2b68c172,card_1fc9f39e,addr_75981ecd
acct_0ffde5cb,dev_1a8583aa,ip_928a6969,card_6bd685b2,addr_176a2575
acct_54e8bf83,dev_b6062d95,ip_71698e6c,card_87829d79,addr_c58124f7
acct_57635eb1,dev_f1259482,ip_8e45db52,card_e4440843,addr_37091cb8
acct_29ec29c0,dev_5c403896,ip_36136176,card_d804ffd7,addr_95e5c8d1
acct_09150075,dev_b2f12d62,ip_24e70e1c,card_867ca78b,addr_db7a5308
acct_ea4f77cd,dev_53359243,ip_e825336f,card_49355c72,addr_7c03b62e
acct_1fbcd811,dev_b4a8f95b,ip_40bbabe8,card_b0056d21,addr_1d275c26
acct_7d3e302e,dev_01ccf7cd,ip_97389958,card_56ba80d0,addr_1c18a0a8
acct_612d98cb,dev_8a608cf9,ip_b0728050,card_d228dd4a,addr_ccfe749a
acct_c3efcc00,dev_3a01148e,ip_ed352d9a,card_d9ecf4ac,addr_2fe2aa10
acct_10c903d9,dev_261c0cf5,ip_f851d137,card_e8c8e9aa,addr_9bb535be
acct_8c2d3bc1,dev_76e9a42f,ip_beafddf8,card_e360867a,addr_d4656586
acct_33436580,dev_863be774,ip_a173ac89,card_6fad04ba,addr_72520681
acct_3fa66e08,dev_d29080ad,ip_04a3bed1,card_8f4921b5,addr_43df7243
acct_3321937c,dev_3aac2ab0,ip_5670e0ed,card_ed06134a,addr_05918a8c
acct_05b7a059,dev_d79face9,ip_39f25e97,card_8e9e092e,addr_2ead8bd0
acct_c3584ea7,dev_212d0b45,ip_ea8f75aa,card_1b3ce391,addr_7fbd1d0a
acct_53085d0a,dev_3bac1003,ip_37172365,card_55dd1f7a,addr_b66a54e4
acct_b3c58026,dev_d659e3d9,ip_936235f6,card_262b7740,addr_9b61dd1c
acct_3cfd51a6,dev_66be120a,ip_2b2eaa36,card_a913e99b,addr_2ab7ed71
acct_c0d253f2,dev_a5894f6a,ip_d35529b7,card_708f7947,addr_a81b12ff
acct_a95b2968,dev_45ff7abd,ip_5825ef82,card_522ae97a,addr_263b7cbe
acct_16e67e2e,dev_2d15c374,ip_924be5fe,card_4db2379a,addr_e25582ad
acct_193b7cb0,dev_6d2ec2bd,ip_efdf2493,card_6185a29a,addr_3c556192
acct_cf94b882,dev_05dda2b4,ip_91139e14,card_53251d76,addr_09ab11e2
acct_6d2f165c,dev_3c72f579,ip_66cab048,card_81d25b00,addr_7e9d38df
acct_99528116,dev_de4147c8,ip_1e461bf5,card_713482fe,addr_c0ccfb07
acct_18a08f9b,dev_4af44def,ip_ef5d5554,card_49c40c6e,addr_7958470f
acct_6b1cea7f,dev_73ddafa6,ip_ef5fc35a,card_5aa6d5c1,addr_064c0c07
acct_b9195792,dev_21374383,ip_50034946,card_2a379b82,addr_0842fb05
acct_5177f725,dev_9c58f628,ip_6a51142f,card_0b3d1dae,addr_d754654e
acct_1bf12ba3,dev_1fd1062e,ip_8b27a48f,card_2c4a172b,addr_eb7514f5
acct_5a5d8f0d,dev_2dcf2f74,ip_903d46f9,card_e4e6af5b,addr_bae92d42
acct_2499d938,dev_09eeb764,ip_517a994a,card_35df0f6c,addr_e27876a2
acct_7422af50,dev_b115f75e,ip_ee2f80ed,card_8f208f9e,addr_d8a07cb0
acct_4fcd022b,dev_398cb6b2,ip_144b3645,card_74637057,addr_a3ccf621
acct_443cf697,dev_2fb3a04f,ip_0731abd0,card_0761a4dc,addr_16e05b61
acct_dddcb394,dev_3e844b46,ip_28d3bc34,card_fca62bf7,addr_a86254bc
acct_89732081,dev_e767ae8e,ip_2931a6db,card_2a5ea8e9,addr_9c400910
acct_a1765155,dev_2311d306,ip_9c0617a3,card_8a2076a2,addr_9685a9b6
acct_7bdadd35,dev_e88c77bc,ip_bfc92606,card_0e67210c,addr_e2f464f9
acct_411bd3fd,dev_91c509f2,ip_9d7d6286,car_727b7c7b,addr_5464825c
acct_9224d4b5,dev_50df6775,ip_832433a3,card_384ec655,addr_6d2e1716
acct_860821d4,dev_6b77f99c,ip_c321ac53,card_db6d5515,addr_07bb5b7d
acct_eb58460f,dev_23f3125c,ip_d4fde4ca,card_e0f9f6ba,addr_ddd61f1e
acct_b0e388c0,dev_641aae08,ip_641d88db,card_5ef3533a,addr_07721260
acct_c1d6b46b,dev_ebfa8e81,ip_fe44cdda,card_1f2471fa,addr_b52ac575
acct_b2bef6e2,dev_cc14c9d6,ip_a9e55eef,card_6d1f7218,addr_e779f7fb
acct_2fef1bf7,dev_28ddccda,ip_eb835b6f,card_36bcf9dd,addr_a573e551
acct_d6b843fe,dev_d586b08f,ip_c23e88a5,card_17a0c0ac,addr_5a237b86
acct_dbc6495a,dev_d5d0b0be,ip_facb1108,card_94e244f1,addr_f8843aa9
acct_0583cb04,dev_e1c4f78b,ip_c1230ddb,card_13bba2c2,addr_66d89955
acct_3ba39344,dev_bc9d94c8,ip_edda9642,card_31316b0a,addr_3a523c72
acct_2be15f37,dev_05a419fe,ip_865ad054,card_c08cbcf5,addr_53de9a2d
acct_bf0dc0cf,dev_502beb0b,ip_28c11bae,card_b2433d37,addr_0d89df52
acct_e573d0ac,dev_02389457,ip_1e94b78a,card_c527afec,addr_c9913f0f
acct_906c2334,dev_184922d7,ip_e31ffe32,card_5e15395a,addr_695e419f
acct_8b65892d,dev_96d43bd8,ip_54f676c2,card_1e492405,addr_0ad50806
acct_d91521c4,dev_1dc404d4,ip_945bc322,card_3c1f356b,addr_9e46a5c6
acct_874f77df,dev_19d5bb57,ip_1ec97381,card_64a096ed,addr_c866941f
acct_b3eb4bcc,dev_ec12a82c,ip_39ba1d6e,card_2f4ddb81,addr_0cec3c2d
acct_a199f0a0,dev_e5342c25,ip_58eedc48,card_4f4bca82,addr_51a65a1a
acct_e90e151f,dev_b9d83400,ip_a5a9535f,card_4e7753d5,addr_9ca57fbe
acct_f5cf2769,dev_678a7a40,ip_ddb1dfd7,card_b6909147,addr_f83ce3eb
acct_b7971ddc,dev_f13c844f,ip_45a2d5bd,card_8ad6815f,addr_d6765539
acct_09f308f5,dev_b003a502,ip_a5eba6cd,card_a949ef67,addr_9cd5b2cf
acct_ee2ec40b,dev_a09e528a,ip_28310bfc,card_8ecdbca2,addr_eab0df14
acct_e1ffb4a1,dev_1bf5e43e,ip_04b84440,card_1c8562d4,addr_bd3dd559
acct_7e50d848,dev_c0b0cb87,ip_19c2d656,card_92f37ecc,addr_e575368f
acct_159a343a,dev_d2a40f6c,ip_5f7b40bf,card_da9d3769,addr_3f6b7bf1
acct_85f433ec,dev_22d37fba,ip_8724e875,card_e20376fc,addr_6d26b66d
acct_51972159,dev_68860769,ip_2dd939f0,card_2254bb96,addr_c242f8cb
acct_d45a0b88,dev_3c62990e,ip_6969f2c5,card_7dda632e,addr_b5cb55ba
acct_53783507,dev_c5851c5e,ip_4b117cfd,card_255b3961,addr_5ba18a2b
acct_c99390d8,dev_107d5194,ip_81c31489,card_d43f9a92,addr_07cbbdbc
acct_7f944448,dev_bd444800,ip_8404fe10,card_1676c9f3,addr_9e9b7d92
acct_a57917d6,dev_bd488c80,ip_1849a0d3,card_b609a94b,addr_69dbe8dd
acct_3c3e5d20,dev_59609e9e,ip_40ba728f,card_043b106c,addr_f61f767f
acct_297e184e,dev_fa42af04,ip_94e828ca,card_1d9643db,addr_7f6ef281
acct_27091cf0,dev_1df62267,ip_f9782828,card_74de5355,addr_ccd422f9
acct_1445f506,dev_1a991f2c,ip_c1480bbc,card_4203174d,addr_7124e687
acct_630c2a98,dev_729f4881,ip_8f02e8ee,card_89fe0c42,addr_464d7199
acct_2391d704,dev_39f9a2ca,ip_b6094cbb,card_236ddabb,addr_0ff3078e
acct_e9d9029b,dev_99b86213,ip_28c1c823,card_6003ffab,addr_3fc7f0ae
acct_0b781399,dev_96b0d526,ip_8ab3f90e,card_6f9580d7,addr_f119fc6b
acct_7c2950b0,dev_75e1e661,ip_f34d6cac,card_297ea38a,addr_d6cdd1aa
acct_207b3381,dev_c1ccdef4,ip_14aa1203,card_d765067e,addr_26a5db15
acct_151a754a,dev_1bab850c,ip_1860cddb,card_8e5e0a13,addr_b5090f0c
acct_eda59220,dev_91c509f2,ip_d68083ef,car_727b7c7b,addr_c3a787c2
acct_e113bcad,dev_d970d419,ip_42dd5bf9,card_451b6e54,addr_85e5cb68
acct_d352b258,dev_2d3b956d,ip_66b4a799,card_f04bc2f8,addr_771c37fb
acct_3769ddde,dev_f1157ac7,ip_d1be2093,car_320f0898,addr_f508294c
acct_057bb63f,dev_8394df94,ip_11498404,card_ffa239ba,addr_59ef8fdc
acct_cc99de5d,dev_3149be79,ip_ca9f3503,card_8519fe73,addr_695672c1
acct_12e78579,dev_57f3666e,ip_ee1bd5b8,card_99ef8a51,addr_8d0c194d
acct_5c5732a5,dev_aeb64bae,ip_e622a56b,card_fec8c637,addr_1ffcff92
acct_68bf6c90,dev_f3c9a9cf,ip_f93e1651,card_842383d7,addr_02457fe2
acct_216cdbb9,dev_6704eee4,ip_00a1e4e5,card_8a408dc9,addr_aa180ff6
acct_8df4af8d,dev_9d8a322f,ip_4335f443,card_a86db8c0,addr_5ac9e76d
acct_9139c1a1,dev_cb6b13fc,ip_1e461bf5,card_6b40d78e,addr_f869fff8
acct_5b7a8ab7,dev_1e971d8a,ip_87b79809,card_1f4c83c7,addr_6975fc6d
acct_0c1ef165,dev_42ab4ff7,ip_49410102,card_10e0ecd6,addr_4e20cad6
acct_3127a139,dev_b9cbefed,ip_442471a0,card_2aa72225,addr_d9b9e2d9
acct_ad8b7915,dev_e910fb99,ip_2ad3b560,card_e9a0daef,addr_d104f126
acct_85410ec5,dev_ff85b3f0,ip_4db58b99,card_e1242998,addr_4f9721ea
acct_24db159b,dev_a4357421,ip_6cd64450,card_b78c6712,addr_d78a2cea
acct_5be9e248,dev_8e331665,ip_c2b129d2,card_8e3cc95e,addr_64f49c7f
acct_a9977cbb,dev_541e8ec2,ip_bc6a9557,card_4b7ff615,addr_ab94642e
acct_c29c8516,dev_b35c3b5e,ip_56139cb1,card_d5b72a41,addr_6828a6ac
acct_21074908,dev_4bf7f9ce,ip_827c6626,card_71432947,addr_86998746
acct_25fff8d1,dev_736b42ac,ip_4749491b,card_3dbd020e,addr_2f6f69e0
acct_632ed4df,dev_3f758b2b,ip_fb4d8042,card_4bf4c281,addr_ad903d63
acct_f47b0ea8,dev_74c71538,ip_2e7dfe3f,card_75ed9dc0,addr_4f1dbaff
acct_08f16cb6,dev_97c5cdab,ip_b48280d9,card_2cf39bc1,addr_bdc755cc
acct_4f2ab739,dev_68874c70,ip_30b1e89b,card_eb647cd9,addr_5914d02d
acct_05484bda,dev_d2e43807,ip_23490665,card_72e1b82a,addr_b016458f
acct_137e2ea5,dev_140a3f61,ip_4b117cfd,card_ea97dbb8,addr_dfd6257d
acct_ab6b41fe,dev_a46d779c,ip_3c2d24e8,card_b36e1b81,addr_7809a475
acct_b731f7c0,dev_96d2c9c5,ip_16d58029,card_26d2feec,addr_215069ad
acct_295d1fe0,dev_d2041f42,ip_3aab92fe,card_4f6e714d,addr_1c637a4c
acct_dfcd7ce4,dev_311836c0,ip_44f8c088,card_cb2ae32b,addr_b1002f97
acct_38a473fa,dev_82daac55,ip_56a56df6,card_70c1faf9,addr_93b235b9
acct_c608f23b,dev_d5ef2760,ip_061199ce,card_f40fa0d4,addr_e40c93b9
acct_34a20316,dev_35a3df4c,ip_811eb56e,card_c324463e,addr_d114eaf7
acct_708ceda0,dev_92ecc72f,ip_dd6587d8,card_0b645280,addr_0d912d28
acct_9844c911,dev_91d05d60,ip_2cc63350,card_b85b8cf8,addr_406a7000
acct_0dba62a5,dev_a8906af2,ip_ac72ebc2,card_ffb5ec7d,addr_348ac944
acct_c64e0f89,dev_67296729,ip_25c81d82,card_067404f6,addr_b295052c
acct_180658a9,dev_13c216b6,ip_c93af615,card_0c767466,addr_34a9d58d
acct_a52d0d98,dev_b866b14b,ip_1a923c99,card_642f85d5,addr_ea8ef2af
acct_947d6323,dev_185f3051,ip_4912c11d,card_e31938d0,addr_3f9b0db0
acct_979e723c,dev_6382b67a,ip_25dc8134,card_938f2ce6,addr_377e7329
acct_b7d4c3d9,dev_01b78777,ip_455186c1,card_a87a9f8f,addr_dc0d8adb
acct_93d3fd57,dev_cd0c93a4,ip_c57aa554,card_ef4ea562,addr_e6433596
acct_930068c6,dev_ca90aa42,ip_32179d53,card_2ea1f302,addr_85d44938
acct_8ddc8f29,dev_167eeb14,ip_00a1e4e5,card_751c9b78,addr_94bc3f86
acct_e864a9d3,dev_838cce57,ip_e7f9ea4e,card_56b2d262,addr_96562c87
acct_feea02e0,dev_780d9136,ip_782c18fb,card_f5887f4b,addr_ececfa0e
acct_7dab2aca,dev_8cf4e7f4,ip_03a1ba7f,card_4c88697c,addr_78fb3687
acct_8fad2b63,dev_1811b8f7,ip_5a1a1a44,card_66332d65,addr_4d278494
acct_5e42a7a9,dev_e01142de,ip_899f1218,card_369c2960,addr_f61f767f
acct_228f5c2f,dev_3ebc0fee,ip_94a88d77,card_e1cbae2b,addr_1b024fc9
acct_0259d341,dev_cf1c4b1c,ip_265c9d80,card_a9cd462f,addr_929c4947
acct_74364bdb,dev_192ec10d,ip_517a994a,card_7ed18133,addr_f00a7488
acct_4dd2f1ca,dev_a8f22887,ip_4a1c5cc2,card_f8ede258,addr_e96c45ea
acct_281d7635,dev_170a26fb,ip_0293347b,card_f0cd8fe9,addr_7acc95be
acct_bfef7ac6,dev_74cf7dec,ip_6b819708,card_fa02ddef,addr_ec895ee9
acct_6066f801,dev_38fd5a09,ip_d5a22183,card_14836d07,addr_d41f23bb
acct_011392cc,dev_6aa54882,ip_90aef93c,card_66c83863,addr_075ed8f6
acct_3f5ba2f8,dev_111ab71f,ip_b211d471,card_977f5d35,addr_c49723a6
acct_3f923562,dev_c7e2e3b6,ip_2bc279a3,card_6884cf39,addr_0d873991
acct_aa0b0f4e,dev_618e2671,ip_ce915c8d,card_d72bf307,addr_e1f2725a
acct_194a9df7,dev_e8edef5f,ip_d2d24486,card_b1206d7f,addr_66d89955
acct_94308c9a,dev_46721054,ip_d21787ee,card_d6e3fc73,addr_4ef0564e
acct_48fbc334,dev_addcf2dc,ip_b09e3c6b,card_8e12c086,addr_57fb459d
acct_0da72f2e,dev_5a7c9392,ip_cc7fd285,card_ac7d1a3b,addr_5fbce3e9
acct_6174d539,dev_05a80f99,ip_35f6b8f2,card_aa921412,addr_54f991a5
acct_13189194,dev_f161a86b,ip_87037522,card_26c51c18,addr_0b4fc267
acct_c15d9398,dev_bfd7e1d9,ip_9121e103,card_ec129ea8,addr_311138c7
acct_138b13d9,dev_34ec964c,ip_0481b209,card_45761421,addr_a4617f49
acct_403b1079,dev_4ea9edf9,ip_81883cb7,card_019d82d2,addr_ab1ed6cd
acct_c98e631a,dev_c2236f9d,ip_17ce450e,card_39f4a998,addr_7ff282ad
acct_fed9cec5,dev_25e9d427,ip_29142748,card_bf525bf9,addr_68090358
acct_4d11f0ea,dev_3fa053c9,ip_aabd1ef6,card_777ee045,addr_a885f7da
acct_e04e929e,dev_5553d767,ip_2466fcd4,card_99c23a4d,addr_4b888609
acct_f51ba050,dev_40c36596,ip_34f1deb4,card_820298a3,addr_9e55f2ac
acct_b2e65249,dev_134a984e,ip_13ba8c65,card_3bba0566,addr_cab3c19a
acct_5a9792fb,dev_a6aa3455,ip_587a1b9a,card_9ef3b6ec,addr_536d41d3
acct_47995e18,dev_4489352d,ip_b999a2f6,card_f3f4acd1,addr_d77e7afe
acct_96eca16e,dev_f1d683b0,ip_b40030f9,card_ed4e764b,addr_55bc01e2
acct_bf7cde61,dev_c0372bda,ip_769066aa,card_98abc427,addr_96ac2940
acct_06390eb8,dev_b43690de,ip_faf37670,card_88931084,addr_edbeb85a
acct_4daa4bf2,dev_5bd5a141,ip_b4627bed,card_1d74ac1f,addr_47d5b10b
acct_b7447893,dev_cbb46cdd,ip_b4b257b1,card_6f6a7cad,addr_13d877a1
acct_6b948c3d,dev_c06268a3,ip_1583a5b2,card_ce896afb,addr_ce671ec5
acct_7487a834,dev_251c9816,ip_699d0c7f,card_4b0aff1b,addr_85e9e78e
acct_8f6afebc,dev_7a5c421b,ip_27ebbcf7,card_9ad2c9bc,addr_f7fda62e
acct_ee8832f3,dev_a6aa0506,ip_fa5fa8e7,card_969706da,addr_dfa67d6a
acct_37bb4474,dev_65a66af9,ip_a149000f,card_2efec99c,addr_30faeb5f
acct_4a7a8e54,dev_ec9919ca,ip_b4627bed,card_ed7e3679,addr_a246c889
acct_7c285d9c,dev_3d6134b4,ip_d09b4d9e,card_2896b74c,addr_898b20a8
acct_bf0fc277,dev_fb8f9499,ip_4b117cfd,card_a84a422b,addr_2f8b6e28
acct_e4e57295,dev_270f9bb7,ip_2b269cd9,card_27db60ae,addr_d0ffdc9a
acct_a2ab8b08,dev_7c7dcc31,ip_a2d95dba,card_874b15ec,addr_9390c90a
acct_9393933b,dev_7be4de3c,ip_1ba2c26c,card_7389495e,addr_a8a6657c
acct_ebe1576d,dev_923d847f,ip_aae7535e,card_a61e5d5d,addr_ea8ef2af
acct_b3174e8a,dev_208f30f1,ip_091d5009,card_273070fe,addr_1edd4270
acct_3b1ddc64,dev_ad6aa843,ip_e4ec0397,card_f292fbfd,addr_1767ff8e
acct_b835e6a2,dev_dac02eb7,ip_235f564e,card_e5af4b37,addr_8db92862
acct_65164dee,dev_24d239e6,ip_5fe74d50,card_ad4c3b7d,addr_0a1925f5
acct_ea197d61,dev_443c2983,ip_b9e9fe99,card_0c9177eb,addr_d634a075
acct_321492ee,dev_698c42bf,ip_b71c1efe,card_9645b492,addr_9c677fbf
acct_e85e4c83,dev_4b127d33,ip_e93f63f9,card_bf60da6e,addr_5dd21984
acct_2ce5c3e2,dev_e03547dd,ip_2e6029ca,card_30a748d6,addr_7dd83040
acct_02f7470f,dev_f495d0d1,ip_cef09f56,card_d478a14f,addr_48f26e92
acct_2f268e25,dev_cda386c3,ip_4cd3beb5,card_e8f21573,addr_b110b197
acct_97dfb9a5,dev_7b7f44e8,ip_a01453bd,card_c55283d5,addr_c8e8136f
acct_04567173,dev_303f02b4,ip_7d8e4959,card_99a38d2e,addr_d3f7cea5
acct_371ea953,dev_b3f6a278,ip_682e05d7,card_cd3cc6fb,addr_4c42d93c
acct_c0dc8890,dev_de3da89a,ip_301088b9,card_a22fdc11,addr_96ca7dab
acct_1d9cfa84,dev_afd374af,ip_780a42de,card_d7639016,addr_73b30e32
acct_dc0ace4a,dev_207829da,ip_b50f251d,card_f632409c,addr_c94fe1b4
acct_4a4d98b4,dev_7a2f6e22,ip_a536deae,card_35108697,addr_3f806081
acct_9fcc882e,dev_526b85d3,ip_a2a31522,card_cfad0891,addr_4ef858ec
acct_c0defdf5,dev_b2ab8ef5,ip_2c427b86,card_147a434d,addr_56052461
acct_6c5d4571,dev_4f34b0cc,ip_5bb116a9,card_e309cd0f,addr_8790b1de
acct_8d87533c,dev_f43d18f6,ip_ee7f64b4,card_de4d0373,addr_bf5cd212
acct_bdf5ef41,dev_ccbd9826,ip_10b7e684,card_597a2ccf,addr_9cc9fb03
acct_08389ef9,dev_263fa0f2,ip_83df40bb,card_9f4d3fba,addr_af64ffcc
acct_f4a50678,dev_bf601192,ip_e9743cc2,card_040a2908,addr_d6d3fa86
acct_cfa44d90,dev_7b777f3d,ip_042ea228,card_b3cd7fb9,addr_5a526b1d
acct_c51b6526,dev_8055e5a5,ip_c907d684,card_c49a1e32,addr_d3022023
acct_779f1c9c,dev_d44e4024,ip_27d1592b,card_cb43459b,addr_04417c77
acct_ecf662da,dev_be2ae362,ip_a66c7000,card_446b853a,addr_2a0dd64f
acct_7bb704ec,dev_389b4723,ip_5ac7b330,card_7305e027,addr_ddc6cf51
acct_999d9184,dev_79c98b21,ip_7f16e95a,card_03be624c,addr_2ca419c2
acct_8e989353,dev_eb1caa2a,ip_a0008c28,card_2a838751,addr_d3bfc3fe
acct_16d788fc,dev_b1aea40b,ip_733df4ea,card_ceb23dde,addr_2b7f8982
acct_526fea43,dev_810825d4,ip_f42123cb,card_eb75467d,addr_5b571f8e
acct_50bbac4d,dev_047c0837,ip_ed110521,card_455266a8,addr_6bf7ca86
acct_7f59f12f,dev_40fbe1c1,ip_b40f8f96,card_2ab63bcf,addr_517fb81a
acct_f0e3e6ba,dev_9ef65084,ip_7f53605e,card_b4cea18e,addr_fcc998c3
acct_22df3357,dev_701c6fa1,ip_1b5598fe,card_22a98929,addr_69867f40
acct_b7af86ee,dev_e2df505d,ip_9f99a6e9,card_231a9433,addr_89945e74
acct_b573ff64,dev_2330f64a,ip_4371695d,card_3d23e934,addr_14e2b6b3
acct_2bc216a8,dev_8e2c5393,ip_890ef12d,card_0061de00,addr_49eb1724
acct_c50fc41f,dev_300a805a,ip_47061328,card_6b500d10,addr_e62dc246
acct_811e66ff,dev_6d0a7b90,ip_5214a5e6,card_b220e6cd,addr_c9939856
acct_8df367bc,dev_fa2d8775,ip_376bb5d0,card_dc46b9c8,addr_88baa8e5
acct_601a823b,dev_26773cf9,ip_c23ba2ea,card_b86b8f37,addr_bf61aa72
acct_58b4cd70,dev_7a80a50f,ip_d4202cca,card_e252e4bd,addr_6246eea4
acct_746aa92a,dev_45c5c2d9,ip_56226ad3,car_b0fd0f59,addr_f74c4342
acct_8c808eb7,dev_6e4c8c94,ip_e38ab193,card_8cc2500b,addr_dcef173e
acct_7bedc3bc,dev_2c6fee80,ip_9f722128,card_430fc804,addr_9a087d0e
acct_31029c60,dev_8fc2028d,ip_dec3b9e1,card_a76ebb24,addr_f6dcfab4
acct_c5343e5b,dev_f2e63176,ip_c72a2429,card_495a31a0,addr_3c72f289
acct_af072b76,dev_8cec63f1,ip_5eec198c,card_3d300ef4,addr_de3f2e3b
acct_a5131cf7,dev_6e519be5,ip_5fb63aad,card_98296c70,addr_34cab997
acct_29e83731,dev_c0aa6699,ip_91707db1,card_e2b0a71c,addr_f733de28
acct_e9caa60f,dev_0cbc9615,ip_5e5cf1b4,card_b591594b,addr_c44806df
acct_2489e8cd,dev_c8f40b39,ip_2181109c,card_68695dcf,addr_64f52b31
acct_5e6e6818,dev_f5d0676b,ip_2f96fdc3,card_9943c23b,addr_0f2a33a9
acct_e285f4ce,dev_72f828d7,ip_64887c90,card_cb0946ee,addr_a573e551
acct_8b4966ae,dev_9793243a,ip_d53f6783,card_d2622db9,addr_7210fdd1
acct_a9cfe4fe,dev_baa748ab,ip_de6533a3,card_1b014c31,addr_fe2f71a3
acct_ebb28067,dev_1a17d81e,ip_b990e4c0,card_17860dde,addr_871241f9
acct_f08f8c25,dev_a0fdb857,ip_ce26ec46,card_185bcaad,addr_26720ae2
acct_7b5376ac,dev_bfd7bb1a,ip_947ef5af,card_7287660a,addr_98b0202d
acct_baf4f640,dev_e5789985,ip_ce5e1f75,card_7e7e499c,addr_c6c055cc
acct_7f4dbc3c,dev_af640960,ip_2dc1caa9,card_66b3cb8c,addr_7948eec5
acct_aca5a087,dev_79798404,ip_44f8c088,card_33860a21,addr_b73bb1d4
acct_70689418,dev_dee592a2,ip_b1a68a96,card_5805a5b3,addr_178c19ab
acct_08034bc9,dev_12780027,ip_a6ccccec,card_da0630cb,addr_e69044b3
acct_03845fe3,dev_61509014,ip_3966241e,card_cf7ae55c,addr_f58d5808
acct_d6cc8a51,dev_daae9de8,ip_e92a851c,card_646b84f0,addr_086586cd
acct_32368989,dev_37116bb9,ip_a7bb84bd,card_368a8223,addr_b7eb2439
acct_aa46c8f7,dev_bf5c8ab7,ip_2508aa65,card_7e03d22f,addr_e7adc62f
acct_c575e5bc,dev_d21d1d52,ip_4de5cb77,card_cf146629,addr_8e9c1f18
acct_9020c246,dev_ef1763c0,ip_c6e84502,card_67e2f71a,addr_9adef280
acct_4ab7bc26,dev_03c9cc54,ip_4a8e6aa0,car_c204f017,addr_7ea36f19
acct_7743a14e,dev_753a1c90,ip_e276ff09,card_7afe1cc0,addr_f0e3b359
acct_18a86877,dev_55f6ce83,ip_41e6ef3f,card_b547237f,addr_37e0d6a0
acct_8de03e31,dev_d29525d2,ip_701a0e85,card_dc0f43fc,addr_c45066a9
acct_e898cb20,dev_0d4c17b0,ip_86827768,card_642740b5,addr_9c23ee26
acct_28e3dbe5,dev_249d7da7,ip_1e9e8849,card_8a29c1f7,addr_521b18b1
acct_cb2b57f8,dev_eaaa43c6,ip_eee151b7,card_7be29730,addr_0d8a320a
acct_ba3f14ef,dev_3a746686,ip_a3baafbb,card_19491d41,addr_a03bd1a4
acct_9f331971,dev_bc9f4fc6,ip_c327e842,card_a2fcf915,addr_ee492bb5
acct_d46dc8f5,dev_16622da9,ip_6377270b,card_7a13a21d,addr_68809174
acct_46a3589d,dev_6693a8a7,ip_76fcc804,card_9bc6672c,addr_f9dcca85
acct_0527b28b,dev_d4887023,ip_23acdefb,card_2aaed253,addr_0e1b8df9
acct_47481b34,dev_111041c4,ip_2e4c2dda,card_945c64b6,addr_8dbd3b13
acct_9e71e9ac,dev_f8e96f6b,ip_e1d5e26c,card_546bd0a6,addr_c763a300
acct_6165b0ed,dev_7e7334be,ip_33dcce4e,card_0f0bfd70,addr_15a3f08d
acct_f6be02eb,dev_a96edfd2,ip_7066ebcb,card_09eda6d3,addr_6449712e
acct_dbb2de63,dev_636bc2cd,ip_957faf99,card_d1e689e2,addr_b0085eca
acct_a5330558,dev_10db6605,ip_dd3243b5,card_10f275f6,addr_8acb7155
acct_b14cc828,dev_0fa23765,ip_d5de6271,card_a920eab5,addr_cea3006b
acct_7bb1877e,dev_d05fc5dd,ip_a4d0134a,card_c573603d,addr_a618f91e
acct_194569b9,dev_2b900ed9,ip_b95c77a1,card_8271eaf0,addr_e69cab00
acct_51d250ab,dev_44db4db8,ip_1d12aa78,card_4e9bada2,addr_444c5458
acct_0628df32,dev_b5fc5890,ip_5f19c848,card_8d9ec225,addr_5ee533c8
acct_59a6001b,dev_bac875b7,ip_df7576d5,card_3d64e041,addr_a8f033d5
acct_c9686821,dev_f061e2b4,ip_f048ab78,card_a1f1847a,addr_c4b1de09
acct_1356dc46,dev_b2ddfad6,ip_50b48553,card_b80a8ae4,addr_e43a5a00
acct_a167172f,dev_dd55a315,ip_7d4e50aa,card_3ac3ddc5,addr_ca6dd0c1
acct_b5ce2628,dev_faa47b80,ip_cfdc739c,card_e12b1ad8,addr_9e781d86
acct_72f9ac88,dev_ac76cdec,ip_766afe47,card_e9501bf6,addr_36475b95
acct_19d6523d,dev_9b332b1c,ip_e3e11c31,card_c10e225e,addr_9380ab6a
acct_acd01d19,dev_4b4855b6,ip_41cede67,card_2554c345,addr_85d44938
acct_ad22c963,dev_de216e7f,ip_920d45ae,card_b7858419,addr_61b92ca4
acct_ba42ba05,dev_1afd27c5,ip_d14dc33d,card_6fe6f602,addr_acd8fad6
acct_7d6cda98,dev_5e795e96,ip_9bcdcf7f,card_087a568d,addr_56c20e2a
acct_0d014a09,dev_00cfd09b,ip_8cba29a4,card_08c363d5,addr_a86463eb
acct_fbf3feb9,dev_13edbd4a,ip_7135e835,card_b32824fe,addr_b01a5971
